donor,recipient,W
4808,5795,0.0947946283873354
4808,6505,0.0431291212002681
4808,7038,0.00904865629113872
5137,2235,0.000341828387200027
5137,1874,0.000329902908070561
5137,4225,0.000848655653543059
5137,3183,0.00151938433346843
5137,388,0.00274912272830317
5137,526,0.000700787267905916
5137,1316,0.000792063178280227
5137,2037,0.00171734925081942
5137,695,0.000727544053070609
5137,314,0.00067475669081978
5137,384,0.00137456136415159
5137,317,0.00269902676327912
5137,871,0.0668604253943668
5137,4808,0.101987819121954
5137,4589,0.450684270612178
5137,5795,0.0980452739455121
5137,6505,0.0446080814392899
5137,7038,0.009358947864413
4589,2235,0.000324925717522378
4589,1874,0.000313589927377271
4589,4225,0.00080669147877277
4589,3183,0.0014442540854736
4589,388,0.00261318459349685
4589,526,0.000666134862935276
4589,1316,0.000752897378224933
4589,2037,0.0016324300685785
4589,695,0.000691568583315973
4589,314,0.000641391441224413
4589,384,0.00130659229674842
4589,317,0.00256556576489765
4589,871,0.0635543228959608
4589,4808,0.0969447434667024
4589,5137,0.450684270612178
4589,5795,0.0931971485673647
4589,6505,0.042402308912034
4589,7038,0.00889616826445559
5795,2235,0.00144726083213384
5795,1874,0.00139676976850428
5795,4225,0.00359310734079875
5795,3183,0.00643289298702946
5795,388,0.0116394594375039
5795,526,0.00296705014117164
5795,1316,0.00335350151545378
5795,2037,0.00727105295778415
5795,695,0.00308033519476206
5795,314,0.00285683976641842
5795,384,0.00581972971875196
5795,317,0.0114273590656737
5795,871,0.0621447662440883
5795,4808,0.0947946283873354
5795,5137,0.0980452739455121
5795,4589,0.0931971485673647
5795,6505,0.188865323891145
5795,7038,0.039624674782266
6505,2235,0.0030375422288835
6505,1874,0.00293157049624848
6505,4225,0.00754129113305415
6505,3183,0.0135014944563797
6505,388,0.0244291483454761
6505,526,0.0062273087883789
6505,1316,0.00703840126233284
6505,2037,0.0152606426687813
6505,695,0.00646507390061155
6505,314,0.00599599687836168
6505,384,0.0122145741727381
6505,317,0.0239839875134467
6505,871,0.0282742725078471
6505,4808,0.0431291212002681
6505,5137,0.0446080814392899
6505,4589,0.042402308912034
6505,5795,0.188865323891145
6505,7038,0.0831651215071213
7038,2235,0.0127430794156201
7038,1874,0.0122985074218752
7038,4225,0.0316371805109499
7038,3183,0.0566413906780287
7038,388,0.0217931795592226
7038,526,0.00555536593730654
7038,1316,0.00627893941903562
7038,2037,0.0136139795447054
7038,695,0.0057674755741439
7038,314,0.00534901318534392
7038,384,0.0108965897796113
7038,317,0.0213960527413757
7038,871,0.00593205163206317
7038,4808,0.00904865629113872
7038,5137,0.009358947864413
7038,4589,0.00889616826445559
7038,5795,0.039624674782266
7038,6505,0.0831651215071213
4517,6461,0.365793016009735
6461,4517,0.365793016009735
4112,2824,0.233335055964364
2824,4112,0.233335055964364
2401,2383,0.0204648024631123
2401,1914,0.0193489495090359
2401,6324,0.0612556205498141
2401,5160,0.110534719827563
2383,2401,0.0204648024631123
2383,1914,0.337295336283177
2383,6324,0.129141898052621
2383,5160,0.0578035340334949
1914,2401,0.0193489495090359
1914,2383,0.337295336283177
1914,6324,0.122100375482501
1914,5160,0.0546517692254252
6324,2401,0.0612556205498141
6324,2383,0.129141898052621
6324,1914,0.122100375482501
6324,5160,0.17301859392859
5160,2401,0.110534719827563
5160,2383,0.0578035340334949
5160,1914,0.0546517692254252
5160,6324,0.17301859392859
824,3737,0.351196962681601
824,7578,0.0984752775002573
3737,824,0.351196962681601
3737,7578,0.139322762612069
7578,824,0.0984752775002573
7578,3737,0.139322762612069
6315,1768,0.264850076539194
1768,6315,0.264850076539194
1727,2323,0.438320817251386
1727,2489,0.142544346853106
1727,2423,0.0636929095435259
2323,1727,0.438320817251386
2323,2489,0.152311537411974
2323,2423,0.0680571709014416
2489,1727,0.142544346853106
2489,2323,0.152311537411974
2489,2423,0.140007290795499
2423,1727,0.0636929095435259
2423,2323,0.0680571709014416
2423,2489,0.140007290795499
5793,2301,0.330475774508946
5793,118,0.0997446867211624
2301,5793,0.330475774508946
2301,118,0.0706435590598099
118,5793,0.0997446867211624
118,2301,0.0706435590598099
4617,4428,0.348259823586947
4428,4617,0.348259823586947
2965,7678,0.248722720633014
7678,2965,0.248722720633014
2480,8796,0.260477664557365
8796,2480,0.260477664557365
5529,5049,0.402167433639699
5529,8102,0.0859877751485383
5529,4210,0.0152214467059577
5529,4062,0.00373531898221721
5529,2511,0.00312769002141533
5529,3316,0.00687368245744657
5529,2445,0.0247923790130338
5529,8600,0.0850795076937485
5049,5529,0.402167433639699
5049,8102,0.0823475624494925
5049,4210,0.0145770608790055
5049,4062,0.00357718771796987
5049,2511,0.0029952821655897
5049,3316,0.00658269148660702
5049,2445,0.0237428166448145
5049,8600,0.0814777456548964
8102,5529,0.0859877751485383
8102,5049,0.0823475624494925
8102,4210,0.0791333179884261
8102,4062,0.0194191912581019
8102,2511,0.0162602473874584
8102,3316,0.0357349278399198
8102,2445,0.128890719129876
8102,8600,0.106156680293996
4210,5529,0.0152214467059577
4210,5049,0.0145770608790055
4210,8102,0.0791333179884261
4210,4062,0.0890140604023416
4210,2511,0.0745340330535327
4210,3316,0.163802445886557
4210,2445,0.124776363948554
4210,8600,0.0187917206694226
4062,5529,0.00373531898221721
4062,5049,0.00357718771796987
4062,8102,0.0194191912581019
4062,4210,0.0890140604023416
4062,2511,0.406930974046093
4062,3316,0.221150251521426
4062,2445,0.0306199226520729
4062,8600,0.0046114585742723
2511,5529,0.00312769002141533
2511,5049,0.0029952821655897
2511,8102,0.0162602473874584
2511,4210,0.0745340330535327
2511,4062,0.406930974046093
2511,3316,0.185175466462166
2511,2445,0.0256389419461443
2511,8600,0.00386130690192363
3316,5529,0.00687368245744657
3316,5049,0.00658269148660702
3316,8102,0.0357349278399198
3316,4210,0.163802445886557
3316,4062,0.221150251521426
3316,2511,0.185175466462166
3316,2445,0.0563463592223101
3316,8600,0.00848594244725038
2445,5529,0.0247923790130338
2445,5049,0.0237428166448145
2445,8102,0.128890719129876
2445,4210,0.124776363948554
2445,4062,0.0306199226520729
2445,2511,0.0256389419461443
2445,3316,0.0563463592223101
2445,8600,0.030607567739342
8600,5529,0.0850795076937485
8600,5049,0.0814777456548964
8600,8102,0.106156680293996
8600,4210,0.0187917206694226
8600,4062,0.0046114585742723
8600,2511,0.00386130690192363
8600,3316,0.00848594244725038
8600,2445,0.030607567739342
7117,2730,0.25732321424582
7117,6918,0.194735023419235
7117,6234,0.0749919641015177
2730,7117,0.25732321424582
2730,6918,0.126321598888672
2730,6234,0.0486461276598993
6918,7117,0.194735023419235
6918,2730,0.126321598888672
6918,6234,0.14754788698669
6234,7117,0.0749919641015177
6234,2730,0.0486461276598993
6234,6918,0.14754788698669
2007,3804,0.131911145800336
2007,3764,0.131911145800336
3804,2007,0.131911145800336
3804,3764,0.469642540016143
3764,2007,0.131911145800336
3764,3804,0.469642540016143
6553,5744,0.368272944612808
5744,6553,0.368272944612808
8423,7499,0.406001178622172
7499,8423,0.406001178622172
4715,5414,0.422925493339011
5414,4715,0.422925493339011
4257,5448,0.235614205357854
5448,4257,0.235614205357854
4878,5750,0.0714054111983371
4878,7711,0.0834530692436342
4878,5263,0.0171244038423607
4878,6567,0.0190875523134395
4878,6285,0.0372393546122996
4878,1165,0.0220136330108988
4878,4782,0.0328057618845993
5750,4878,0.0714054111983371
5750,7711,0.374905025191941
5750,5263,0.0189073318065344
5750,6567,0.0210748758489354
5750,6285,0.0411165749416759
5750,1165,0.0243056089681055
5750,4782,0.0362213733586401
7711,4878,0.0834530692436342
7711,5750,0.374905025191941
7711,5263,0.0220974131229403
7711,6567,0.0246306693569347
7711,6285,0.0480538423921108
7711,1165,0.0284064979695999
7711,4782,0.0423327130012874
5263,4878,0.0171244038423607
5263,5750,0.0189073318065344
5263,7711,0.0220974131229403
5263,6567,0.432058704879061
5263,6285,0.200248925882992
5263,1165,0.0268561544157535
5263,4782,0.0400223173731951
6567,4878,0.0190875523134395
6567,5750,0.0210748758489354
6567,7711,0.0246306693569347
6567,5263,0.432058704879061
6567,6285,0.223205542434507
6567,1165,0.0299349546452787
6567,4782,0.0446104917635853
6285,4878,0.0372393546122996
6285,5750,0.0411165749416759
6285,7711,0.0480538423921108
6285,5263,0.200248925882992
6285,6567,0.223205542434507
6285,1165,0.0584023751727318
6285,4782,0.0870339944553043
1165,4878,0.0220136330108988
1165,5750,0.0243056089681055
1165,7711,0.0284064979695999
1165,5263,0.0268561544157535
1165,6567,0.0299349546452787
1165,6285,0.0584023751727318
1165,4782,0.296777520275239
4782,4878,0.0328057618845993
4782,5750,0.0362213733586401
4782,7711,0.0423327130012874
4782,5263,0.0400223173731951
4782,6567,0.0446104917635853
4782,6285,0.0870339944553043
4782,1165,0.296777520275239
3730,45,0.205363295478284
45,3730,0.205363295478284
3708,4060,0.397499221267524
3708,8181,0.155691129443358
4060,3708,0.397499221267524
4060,8181,0.161697338795175
8181,3708,0.155691129443358
8181,4060,0.161697338795175
3844,8420,0.286606606511954
8420,3844,0.286606606511954
4196,7069,0.333332644208422
4196,3541,0.108361246729011
7069,4196,0.333332644208422
7069,3541,0.140842057372603
3541,4196,0.108361246729011
3541,7069,0.140842057372603
3396,6677,0.306478361179645
6677,3396,0.306478361179645
2862,3035,0.336979895562864
2862,1321,0.0672829416275015
2862,1767,0.0705831175861838
2862,4804,0.0905517703224552
2862,1232,0.00369563667123986
2862,1188,0.00366179290548683
2862,3494,0.00965496315984354
2862,4172,0.0205286457756433
3035,2862,0.336979895562864
3035,1321,0.0684623741653003
3035,1767,0.0718204003726782
3035,4804,0.0921390924830238
3035,1232,0.00376041912623527
3035,1188,0.00372598209809559
3035,3494,0.00982420929306125
3035,4172,0.0208885015161783
1321,2862,0.0672829416275015
1321,3035,0.0684623741653003
1321,1767,0.454556903329159
1321,4804,0.0751131816350925
1321,1232,0.00306555054148191
1321,1188,0.00303747695534251
1321,3494,0.00800884398971949
1321,4172,0.01702862233811
1767,2862,0.0705831175861838
1767,3035,0.0718204003726782
1767,1321,0.454556903329159
1767,4804,0.078797424776313
1767,1232,0.00321591341136257
1767,1188,0.00318646283765678
1767,3494,0.00840167155867503
1767,4172,0.0178638630200772
4804,2862,0.0905517703224552
4804,3035,0.0921390924830238
4804,1321,0.0751131816350925
4804,1767,0.078797424776313
4804,1232,0.0179407230016271
4804,1188,0.0177764261075541
4804,3494,0.0468706842828125
4804,4172,0.0996577261843703
1232,2862,0.00369563667123986
1232,3035,0.00376041912623527
1232,1321,0.00306555054148191
1232,1767,0.00321591341136257
1232,4804,0.0179407230016271
1232,1188,0.307608865938499
1232,3494,0.179601012982793
1232,4172,0.0865052857088569
1188,2862,0.00366179290548683
1188,3035,0.00372598209809559
1188,1321,0.00303747695534251
1188,1767,0.00318646283765678
1188,4804,0.0177764261075541
1188,1232,0.307608865938499
1188,3494,0.177956269423531
1188,4172,0.085713090781062
3494,2862,0.00965496315984354
3494,3035,0.00982420929306125
3494,1321,0.00800884398971949
3494,1767,0.00840167155867503
3494,4804,0.0468706842828125
3494,1232,0.179601012982793
3494,1188,0.177956269423531
3494,4172,0.225997688882806
4172,2862,0.0205286457756433
4172,3035,0.0208885015161783
4172,1321,0.01702862233811
4172,1767,0.0178638630200772
4172,4804,0.0996577261843703
4172,1232,0.0865052857088569
4172,1188,0.085713090781062
4172,3494,0.225997688882806
946,5052,0.308102865183351
946,4539,0.127493237140693
946,3426,0.0135245072153754
946,308,0.00056775292242704
946,216,0.000562553575569772
946,275,0.00113550584485408
946,3834,0.00352948698184706
946,4392,0.00371251909497187
946,1091,0.00259205296336897
946,5219,0.0159986229445073
946,2603,0.012405068251819
946,5002,0.0296841246508649
946,7722,0.0155491345844132
946,6623,0.00588765996473795
5052,946,0.308102865183351
5052,4539,0.19735397076116
5052,3426,0.0209353473282417
5052,308,0.000878856762642089
5052,216,0.000870808400464932
5052,275,0.00175771352528418
5052,3834,0.00546349191721178
5052,4392,0.0057468176457924
5052,1091,0.00401238494069756
5052,5219,0.0247651705739093
5052,2603,0.0192025046344852
5052,5002,0.0459497303527765
5052,7722,0.024069382195914
5052,6623,0.00911384084828198
4539,946,0.127493237140693
4539,5052,0.19735397076116
4539,3426,0.0401605561311443
4539,308,0.00168592265482551
4539,216,0.00167048337426753
4539,275,0.00337184530965102
4539,3834,0.0104806894470408
4539,4392,0.0110241969727416
4539,1091,0.00769701157110806
4539,5219,0.0475073571666594
4539,2603,0.0368364208694775
4539,5002,0.0881459808672117
4539,7722,0.0461726170368798
4539,6623,0.0174832025100433
3426,946,0.0135245072153754
3426,5052,0.0209353473282417
3426,4539,0.0401605561311443
3426,308,0.0152378703307976
3426,216,0.0150983255216274
3426,275,0.0304757406615951
3426,3834,0.0947275880742556
3426,4392,0.0996399707252251
3426,1091,0.0695678795937006
3426,5219,0.100813222645564
3426,2603,0.078168909408131
3426,5002,0.0394609181133848
3426,7722,0.0206704133534776
3426,6623,0.00782682563426068
308,946,0.00056775292242704
308,5052,0.000878856762642089
308,4539,0.00168592265482551
308,3426,0.0152378703307976
308,216,0.427249905867034
308,275,0.181962990968347
308,3834,0.0652801684171214
308,4392,0.0171324575645943
308,1091,0.0119617532635037
308,5219,0.00423209517839117
308,2603,0.00328149677120559
308,5002,0.00165655215556085
308,7722,0.00086773494977104
308,6623,0.000328566731224524
216,946,0.000562553575569772
216,5052,0.000870808400464932
216,4539,0.00167048337426753
216,3426,0.0150983255216274
216,308,0.427249905867034
216,275,0.180296616973853
216,3834,0.0646823480887811
216,4392,0.0169755625740498
216,1091,0.0118522103588681
216,5219,0.00419333865262752
216,2603,0.00325144560061616
216,5002,0.00164138184308215
216,7722,0.000859788438523247
216,6623,0.000325557794882828
275,946,0.00113550584485408
275,5052,0.00175771352528418
275,4539,0.00337184530965102
275,3426,0.0304757406615951
275,308,0.181962990968347
275,216,0.180296616973853
275,3834,0.130560336834243
275,4392,0.0342649151291885
275,1091,0.0239235065270075
275,5219,0.00846419035678233
275,2603,0.00656299354241118
275,5002,0.00331310431112171
275,7722,0.00173546989954208
275,6623,0.000657133462449049
3834,946,0.00352948698184706
3834,5052,0.00546349191721178
3834,4539,0.0104806894470408
3834,3426,0.0947275880742556
3834,308,0.0652801684171214
3834,216,0.0646823480887811
3834,275,0.130560336834243
3834,4392,0.106505459598146
3834,1091,0.0743613123876581
3834,5219,0.0263091993859157
3834,2603,0.0203997190986395
3834,5002,0.0102981051032002
3834,7722,0.00539435216963443
3834,6623,0.00204256456411992
4392,946,0.00371251909497187
4392,5052,0.0057468176457924
4392,4539,0.0110241969727416
4392,3426,0.0996399707252251
4392,308,0.0171324575645943
4392,216,0.0169755625740498
4392,275,0.0342649151291885
4392,3834,0.106505459598146
4392,1091,0.324224344500658
4392,5219,0.0276735416778672
4392,2603,0.021457607599994
4392,5002,0.0108321441711765
4392,7722,0.00567409244963142
4392,6623,0.00214848786410305
1091,946,0.00259205296336897
1091,5052,0.00401238494069756
1091,4539,0.00769701157110806
1091,3426,0.0695678795937006
1091,308,0.0119617532635037
1091,216,0.0118522103588681
1091,275,0.0239235065270075
1091,3834,0.0743613123876581
1091,4392,0.324224344500658
1091,5219,0.0193214590627106
1091,2603,0.0149815405506472
1091,5002,0.00756292174673669
1091,7722,0.00396160875466368
1091,6623,0.00150005809867835
5219,946,0.0159986229445073
5219,5052,0.0247651705739093
5219,4539,0.0475073571666594
5219,3426,0.100813222645564
5219,308,0.00423209517839117
5219,216,0.00419333865262752
5219,275,0.00846419035678233
5219,3834,0.0263091993859157
5219,4392,0.0276735416778672
5219,1091,0.0193214590627106
5219,2603,0.370599124588854
5219,5002,0.0466797303507225
5219,7722,0.0244517707065468
5219,6623,0.00925863176978353
2603,946,0.012405068251819
2603,5052,0.0192025046344852
2603,4539,0.0368364208694775
2603,3426,0.078168909408131
2603,308,0.00328149677120559
2603,216,0.00325144560061616
2603,275,0.00656299354241118
2603,3834,0.0203997190986395
2603,4392,0.021457607599994
2603,1091,0.0149815405506472
2603,5219,0.370599124588854
2603,5002,0.0361946926923498
2603,7722,0.0189594995484708
2603,6623,0.00717899030566604
5002,946,0.0296841246508649
5002,5052,0.0459497303527765
5002,4539,0.0881459808672117
5002,3426,0.0394609181133848
5002,308,0.00165655215556085
5002,216,0.00164138184308215
5002,275,0.00331310431112171
5002,3834,0.0102981051032002
5002,4392,0.0108321441711765
5002,1091,0.00756292174673669
5002,5219,0.0466797303507225
5002,2603,0.0361946926923498
5002,7722,0.191038069195639
5002,6623,0.0723363210754826
7722,946,0.0155491345844132
7722,5052,0.024069382195914
7722,4539,0.0461726170368798
7722,3426,0.0206704133534776
7722,308,0.00086773494977104
7722,216,0.000859788438523247
7722,275,0.00173546989954208
7722,3834,0.00539435216963443
7722,4392,0.00567409244963142
7722,1091,0.00396160875466368
7722,5219,0.0244517707065468
7722,2603,0.0189594995484708
7722,5002,0.191038069195639
7722,6623,0.179392535545821
6623,946,0.00588765996473795
